order_id,date,region,state,store_id,customer_id,customer_segment,product_category,product_subcategory,units_sold,unit_price,discount,shipping_cost,payment_method,sales_channel,order_status
ORD-104651,2024-07-09,Central,Illinois,CE-03,CUST-00302,Consumer,Books,Fiction,3,36.8,0.1,0.0,Gift Card,In-Store,Completed
ORD-101589,2024-07-09,Central,Ohio,CE-05,CUST-01543,Consumer,Home Goods,Kitchenware,5,227.32,0.1,0.0,PayPal,Online,Completed
ORD-102809,2024-07-10,East,New York,EA-03,CUST-00773,Consumer,Books,Children's,2,14.64,0.0,0.0,Credit Card,Online,Completed
ORD-103218,2024-07-10,North,Minnesota,NO-02,CUST-00971,Corporate,Apparel,Women's Wear,2,41.87,0.2,0.0,Gift Card,In-Store,Completed
ORD-105864,2024-07-10,West,Washington,WE-02,CUST-01421,Consumer,Apparel,Kids' Wear,4,57.56,0.2,7.99,Credit Card,Online,Completed
ORD-101511,2024-07-10,East,New York,EA-01,CUST-01590,Consumer,Apparel,Men's Wear,2,102.9,0.05,0.0,Gift Card,Online,Completed
ORD-105890,2024-07-10,South,Florida,SO-05,CUST-01172,Consumer,Sporting Goods,Team Sports,1,80.26,0.0,0.0,Gift Card,In-Store,Completed
ORD-102988,2024-07-10,East,New Jersey,EA-02,CUST-00374,Consumer,Books,Children's,5,9.44,0.0,4.99,Credit Card,Online,Completed
ORD-104740,2024-07-10,North,Wisconsin,NO-01,CUST-00714,Corporate,Beauty & Health,Haircare,3,33.39,0.0,0.0,Cash,In-Store,Completed
ORD-100966,2024-07-10,Central,Ohio,CE-02,CUST-00189,Home Office,Home Goods,Kitchenware,5,133.53,0.1,0.0,Credit Card,In-Store,Completed
ORD-105394,2024-07-10,East,New York,EA-02,CUST-00761,Consumer,Apparel,Accessories,4,87.48,0.0,0.0,Credit Card,In-Store,Completed
ORD-101331,2024-07-11,West,Oregon,WE-02,CUST-00841,Corporate,Sporting Goods,Team Sports,3,310.23,0.0,7.99,Credit Card,Online,Completed
ORD-105773,2024-07-11,Central,Ohio,CE-01,CUST-00977,Consumer,Home Goods,Storage,6,162.99,0.0,0.0,Credit Card,Online,Completed
ORD-105023,2024-07-11,North,Minnesota,NO-05,CUST-00739,Consumer,Sporting Goods,Fitness Equipment,4,53.83,0.0,0.0,Debit Card,In-Store,Completed
ORD-102134,2024-07-11,South,Florida,SO-01,CUST-00040,Consumer,Apparel,Footwear,8,23.24,0.0,0.0,Debit Card,Online,Completed
ORD-104560,2024-07-11,West,Oregon,WE-04,CUST-00788,Consumer,Apparel,Women's Wear,2,93.63,0.0,4.99,PayPal,Online,Completed
ORD-100778,2024-07-11,Central,Illinois,CE-03,CUST-00148,Home Office,Electronics,Laptops,2,132.49,0.1,4.99,Credit Card,Online,Completed
ORD-105289,2024-07-12,North,Wisconsin,NO-04,CUST-01070,Consumer,Home Goods,Kitchenware,5,151.7,0.0,0.0,Gift Card,In-Store,Completed
ORD-104659,2024-07-12,South,Georgia,SO-02,CUST-00867,Consumer,Apparel,Men's Wear,3,139.54,0.0,7.99,PayPal,Online,Completed
ORD-105771,2024-07-12,North,North Dakota,NO-03,CUST-00307,Consumer,Apparel,Women's Wear,1,38.96,0.0,0.0,Debit Card,In-Store,Completed
ORD-100777,2024-07-13,West,California,WE-04,CUST-00209,Consumer,Apparel,Men's Wear,3,44.4,0.05,0.0,Credit Card,In-Store,Completed
ORD-102045,2024-07-13,North,Minnesota,NO-03,CUST-01585,Consumer,Electronics,Smart Home,1,398.12,0.15,0.0,Debit Card,Online,Completed
ORD-102519,2024-07-13,South,Florida,SO-05,CUST-01753,Corporate,Apparel,Kids' Wear,3,51.07,0.05,0.0,PayPal,In-Store,Completed
ORD-101915,2024-07-13,South,Texas,SO-05,CUST-01751,Corporate,Sporting Goods,Outdoor Gear,2,271.63,0.15,7.99,Debit Card,Online,Completed
ORD-102473,2024-07-13,South,Georgia,SO-04,CUST-01250,Corporate,Books,Children's,3,31.02,0.0,4.99,Debit Card,Online,Returned
ORD-100890,2024-07-13,Central,Illinois,CE-01,CUST-00020,Corporate,Books,Fiction,4,21.08,0.05,4.99,PayPal,Online,Completed
ORD-104316,2024-07-13,East,Massachusetts,EA-03,CUST-01308,Consumer,Beauty & Health,Skincare,3,41.19,0.1,0.0,Credit Card,Online,Completed
ORD-103310,2024-07-13,Central,Ohio,CE-05,CUST-00365,Consumer,Electronics,Smartphones,3,1183.76,0.0,0.0,Debit Card,In-Store,Completed
ORD-100235,2024-07-13,West,Washington,WE-01,CUST-01774,Consumer,Home Goods,Storage,4,203.2,0.0,0.0,PayPal,In-Store,Returned
ORD-101594,2024-07-14,East,Massachusetts,EA-05,CUST-00247,Corporate,Home Goods,Kitchenware,8,288.47,0.05,4.99,Gift Card,Online,Completed
ORD-103106,2024-07-14,North,Minnesota,NO-02,CUST-00716,Corporate,Sporting Goods,Fitness Equipment,2,112.88,0.05,0.0,Debit Card,In-Store,Returned
ORD-102354,2024-07-14,West,California,WE-01,CUST-00065,Corporate,Home Goods,Furniture,5,106.69,0.0,7.99,PayPal,Online,Completed
ORD-103272,2024-07-14,West,California,WE-01,CUST-00592,Consumer,Home Goods,Kitchenware,3,263.53,0.15,0.0,PayPal,In-Store,Returned
ORD-104732,2024-07-14,North,Minnesota,NO-01,CUST-00607,Corporate,Apparel,Footwear,2,117.51,0.0,0.0,Cash,Online,Returned
ORD-101130,2024-07-14,Central,Illinois,CE-04,CUST-00535,Consumer,Books,Comics,1,45.0,0.0,4.99,Credit Card,Online,Completed
ORD-101353,2024-07-15,West,Oregon,WE-04,CUST-00721,Home Office,Electronics,Cameras,4,436.15,0.15,4.99,Credit Card,Online,Completed
ORD-101037,2024-07-15,Central,Ohio,CE-03,CUST-00924,Corporate,Sporting Goods,Footwear,4,142.29,0.0,0.0,Debit Card,In-Store,Completed
ORD-104672,2024-07-15,West,California,WE-03,CUST-00702,Consumer,Apparel,Women's Wear,2,38.25,0.25,0.0,Debit Card,In-Store,Completed
ORD-105567,2024-07-15,West,Oregon,WE-05,CUST-00792,Corporate,Home Goods,Bedding,3,594.71,0.0,0.0,Credit Card,In-Store,Completed
ORD-103565,2024-07-15,West,California,WE-05,CUST-00234,Consumer,Apparel,Men's Wear,4,96.94,0.25,0.0,Debit Card,In-Store,Completed
ORD-103672,2024-07-15,East,Massachusetts,EA-03,CUST-00792,Corporate,Beauty & Health,Wellness,1,25.22,0.0,4.99,Credit Card,Online,Completed
ORD-101869,2024-07-16,West,California,WE-02,CUST-01626,Corporate,Books,Comics,2,12.82,0.0,4.99,Credit Card,Online,Completed
ORD-105028,2024-07-16,South,Texas,SO-01,CUST-01552,Consumer,Books,Non-Fiction,1,19.3,0.25,7.99,Credit Card,Online,Completed
ORD-100196,2024-07-16,West,California,WE-02,CUST-01664,Home Office,Home Goods,Furniture,6,388.37,0.05,0.0,PayPal,In-Store,Completed
ORD-101888,2024-07-16,North,Wisconsin,NO-03,CUST-01551,Home Office,Home Goods,Decor,7,460.98,0.0,0.0,Credit Card,In-Store,Completed
ORD-100509,2024-07-16,Central,Ohio,CE-03,CUST-01070,Consumer,Apparel,Women's Wear,3,58.29,0.15,0.0,Debit Card,In-Store,Completed
ORD-102214,2024-07-16,East,Massachusetts,EA-05,CUST-00556,Corporate,Beauty & Health,Personal Care,6,52.65,0.0,0.0,Debit Card,In-Store,Completed
ORD-100304,2024-07-16,Central,Ohio,CE-02,CUST-00256,Corporate,Home Goods,Kitchenware,2,330.78,0.0,0.0,PayPal,In-Store,Completed
ORD-105483,2024-07-17,West,Oregon,WE-04,CUST-00808,Home Office,Home Goods,Bedding,5,173.82,0.1,0.0,Credit Card,In-Store,Completed
ORD-102966,2024-07-17,South,Texas,SO-05,CUST-00219,Home Office,Home Goods,Bedding,4,394.27,0.1,0.0,Cash,Online,Completed
ORD-101986,2024-07-17,North,Minnesota,NO-05,CUST-00941,Consumer,Books,Fiction,3,12.02,0.0,4.99,Credit Card,Online,Completed
ORD-101343,2024-07-17,North,North Dakota,NO-01,CUST-00459,Consumer,Electronics,Smart Home,1,430.73,0.15,0.0,Credit Card,Online,Completed
ORD-105038,2024-07-17,Central,Missouri,CE-02,CUST-01556,Corporate,Sporting Goods,Team Sports,3,61.72,0.0,7.99,Gift Card,Online,Completed
ORD-104423,2024-07-18,West,Oregon,WE-05,CUST-01177,Corporate,Apparel,Women's Wear,3,47.47,0.0,0.0,Cash,Online,Cancelled
ORD-103916,2024-07-18,West,Oregon,WE-03,CUST-00569,Home Office,Electronics,Cameras,3,459.69,0.25,0.0,Credit Card,Online,Completed
ORD-102369,2024-07-18,Central,Illinois,CE-01,CUST-01119,Consumer,Home Goods,Storage,3,316.81,0.25,7.99,Credit Card,Online,Completed
ORD-102956,2024-07-18,Central,Missouri,CE-02,CUST-01012,Consumer,Apparel,Footwear,5,22.53,0.1,0.0,Credit Card,Online,Completed
ORD-100159,2024-07-18,South,Texas,SO-05,CUST-00213,Consumer,Sporting Goods,Team Sports,5,165.68,0.15,0.0,Cash,Online,Completed
ORD-100984,2024-07-18,East,New Jersey,EA-04,CUST-00430,Corporate,Apparel,Men's Wear,7,32.2,0.0,0.0,Cash,In-Store,Completed
ORD-104986,2024-07-18,South,Georgia,SO-01,CUST-00387,Corporate,Home Goods,Bedding,6,297.61,0.1,0.0,Credit Card,In-Store,Completed
ORD-101859,2024-07-18,North,North Dakota,NO-01,CUST-00716,Corporate,Books,Children's,4,12.22,0.05,0.0,Credit Card,In-Store,Completed
ORD-104136,2024-07-18,Central,Ohio,CE-01,CUST-01318,Home Office,Electronics,Smartphones,5,428.34,0.05,0.0,Credit Card,In-Store,Completed
ORD-104148,2024-07-18,East,Massachusetts,EA-03,CUST-01077,Consumer,Electronics,Smartphones,3,471.57,0.0,12.99,Credit Card,Online,Completed
ORD-102826,2024-07-18,South,Texas,SO-02,CUST-01107,Consumer,Electronics,Headphones,5,482.91,0.0,4.99,PayPal,Online,Completed
ORD-100075,2024-07-18,Central,Illinois,CE-02,CUST-00747,Consumer,Apparel,Kids' Wear,3,39.15,0.0,0.0,Credit Card,In-Store,Completed
ORD-104589,2024-07-19,East,New York,EA-04,CUST-01352,Consumer,Apparel,Women's Wear,2,37.96,0.25,0.0,Credit Card,Online,Completed
ORD-101989,2024-07-19,West,Oregon,WE-01,CUST-01690,Consumer,Electronics,Headphones,4,906.89,0.05,7.99,Gift Card,Online,Completed
ORD-104225,2024-07-19,South,Texas,SO-01,CUST-00948,Corporate,Electronics,Laptops,2,552.34,0.05,0.0,Credit Card,In-Store,Completed
ORD-102912,2024-07-19,West,California,WE-05,CUST-00240,Consumer,Apparel,Women's Wear,1,92.88,0.25,0.0,PayPal,Online,Completed
ORD-104193,2024-07-19,North,Minnesota,NO-03,CUST-00097,Consumer,Apparel,Men's Wear,3,67.44,0.0,0.0,Debit Card,In-Store,Completed
ORD-100086,2024-07-19,North,North Dakota,NO-01,CUST-01390,Home Office,Home Goods,Decor,2,224.22,0.0,4.99,Debit Card,Online,Completed
ORD-102026,2024-07-20,Central,Missouri,CE-02,CUST-00208,Consumer,Apparel,Women's Wear,3,33.34,0.1,0.0,Credit Card,In-Store,Returned
ORD-101317,2024-07-20,West,California,WE-03,CUST-01739,Consumer,Electronics,Smart Home,2,466.26,0.0,0.0,Gift Card,In-Store,Completed
ORD-101619,2024-07-20,East,Massachusetts,EA-01,CUST-00631,Corporate,Apparel,Kids' Wear,2,55.09,0.05,0.0,Credit Card,In-Store,Completed
ORD-105823,2024-07-20,South,Georgia,SO-02,CUST-01605,Corporate,Apparel,Footwear,1,47.92,0.0,0.0,Cash,Online,Completed
ORD-103894,2024-07-20,East,New Jersey,EA-05,CUST-01083,Consumer,Electronics,Cameras,3,582.24,0.0,0.0,Credit Card,Online,Completed
ORD-104988,2024-07-20,South,Texas,SO-03,CUST-00767,Consumer,Apparel,Women's Wear,3,21.48,0.0,0.0,Debit Card,Online,Completed
ORD-100719,2024-07-20,South,Florida,SO-02,CUST-00144,Corporate,Apparel,Women's Wear,4,54.21,0.25,0.0,Debit Card,In-Store,Completed
ORD-104449,2024-07-20,South,Georgia,SO-05,CUST-00549,Corporate,Home Goods,Furniture,4,401.14,0.0,0.0,Credit Card,In-Store,Completed
ORD-103881,2024-07-20,East,New Jersey,EA-04,CUST-01571,Corporate,Home Goods,Bedding,4,257.37,0.1,4.99,Debit Card,Online,Completed
ORD-102137,2024-07-20,West,Washington,WE-02,CUST-01061,Consumer,Electronics,Smart Home,1,164.4,0.1,0.0,Credit Card,In-Store,Completed
ORD-103124,2024-07-21,West,California,WE-05,CUST-01241,Consumer,Apparel,Women's Wear,3,26.98,0.0,4.99,PayPal,Online,Cancelled
ORD-105866,2024-07-21,West,Oregon,WE-02,CUST-00754,Corporate,Apparel,Footwear,5,46.14,0.1,0.0,Credit Card,In-Store,Completed
ORD-103016,2024-07-21,South,Texas,SO-05,CUST-01161,Consumer,Electronics,Laptops,4,180.88,0.15,0.0,Credit Card,Online,Completed
ORD-105935,2024-07-21,Central,Ohio,CE-04,CUST-01705,Consumer,Apparel,Accessories,4,27.29,0.25,7.99,PayPal,Online,Completed
ORD-100972,2024-07-21,West,California,WE-04,CUST-00256,Consumer,Electronics,Laptops,3,897.29,0.0,7.99,Gift Card,Online,Completed
ORD-101364,2024-07-21,West,Washington,WE-01,CUST-01243,Corporate,Apparel,Men's Wear,1,96.06,0.1,0.0,Credit Card,In-Store,Completed
ORD-103773,2024-07-21,East,Massachusetts,EA-05,CUST-00095,Home Office,Home Goods,Storage,6,328.97,0.0,0.0,Credit Card,In-Store,Cancelled
ORD-105350,2024-07-21,South,Florida,SO-02,CUST-00821,Corporate,Apparel,Accessories,3,48.14,0.05,4.99,Debit Card,Online,Completed
ORD-101895,2024-07-21,North,Minnesota,NO-05,CUST-01530,Consumer,Books,Children's,2,18.58,0.05,0.0,PayPal,In-Store,Completed
ORD-103219,2024-07-21,West,Washington,WE-02,CUST-00714,Home Office,Electronics,Headphones,5,420.29,0.0,0.0,Credit Card,In-Store,Completed
ORD-101003,2024-07-21,East,New York,EA-01,CUST-00413,Consumer,Electronics,Smart Home,4,489.63,0.15,0.0,Cash,Online,Completed
ORD-100002,2024-07-21,South,Florida,SO-03,CUST-01024,Corporate,Electronics,Smart Home,2,303.88,0.1,0.0,Credit Card,Online,Completed
ORD-101874,2024-07-21,North,North Dakota,NO-03,CUST-00360,Corporate,Books,Comics,3,12.78,0.0,0.0,Credit Card,In-Store,Completed
ORD-104281,2024-07-22,Central,Missouri,CE-01,CUST-01292,Corporate,Apparel,Accessories,3,44.49,0.0,7.99,Debit Card,Online,Completed
ORD-102973,2024-07-22,West,Oregon,WE-01,CUST-01039,Consumer,Electronics,Headphones,4,357.67,0.1,4.99,Debit Card,Online,Completed
ORD-104090,2024-07-22,Central,Ohio,CE-02,CUST-01608,Corporate,Electronics,Smartphones,7,156.79,0.0,0.0,Debit Card,In-Store,Completed
ORD-101741,2024-07-22,East,New Jersey,EA-03,CUST-01177,Corporate,Beauty & Health,Skincare,6,23.64,0.05,0.0,Credit Card,In-Store,Completed
ORD-103761,2024-07-23,North,Wisconsin,NO-01,CUST-00853,Consumer,Apparel,Women's Wear,5,58.59,0.2,12.99,Debit Card,Online,Returned
ORD-104506,2024-07-23,South,Georgia,SO-01,CUST-01625,Consumer,Sporting Goods,Outdoor Gear,5,123.87,0.2,4.99,Credit Card,Online,Completed
ORD-100384,2024-07-23,East,New York,EA-05,CUST-00989,Consumer,Home Goods,Storage,2,131.43,0.05,7.99,Gift Card,Online,Completed
ORD-105647,2024-07-23,Central,Ohio,CE-04,CUST-00188,Corporate,Books,Non-Fiction,3,30.04,0.0,0.0,PayPal,Online,Completed
ORD-104494,2024-07-23,South,Georgia,SO-04,CUST-01702,Corporate,Books,Fiction,2,16.03,0.15,4.99,Credit Card,Online,Completed
ORD-101953,2024-07-23,West,Washington,WE-03,CUST-00280,Corporate,Electronics,Cameras,2,245.28,0.05,7.99,PayPal,Online,Completed
ORD-105847,2024-07-24,East,New Jersey,EA-02,CUST-01021,Corporate,Sporting Goods,Fitness Equipment,2,261.26,0.15,0.0,PayPal,In-Store,Completed
ORD-101572,2024-07-24,Central,Ohio,CE-01,CUST-01079,Consumer,Home Goods,Storage,3,510.94,0.25,0.0,Credit Card,Online,Completed
ORD-100805,2024-07-24,North,Minnesota,NO-01,CUST-00033,Consumer,Apparel,Footwear,2,91.9,0.05,0.0,Debit Card,In-Store,Completed
ORD-105412,2024-07-24,North,Minnesota,NO-03,CUST-00546,Consumer,Apparel,Men's Wear,4,40.29,0.05,7.99,Credit Card,Online,Completed
ORD-103080,2024-07-24,East,New Jersey,EA-04,CUST-01187,Consumer,Apparel,Kids' Wear,4,52.07,0.0,7.99,Credit Card,Online,Completed
ORD-105557,2024-07-24,West,Washington,WE-05,CUST-00587,Consumer,Electronics,Smart Home,2,681.64,0.0,7.99,Debit Card,Online,Completed
ORD-101403,2024-07-24,North,Minnesota,NO-01,CUST-00847,Corporate,Apparel,Women's Wear,3,44.67,0.1,4.99,PayPal,Online,Completed
ORD-101801,2024-07-25,Central,Ohio,CE-01,CUST-01249,Consumer,Electronics,Laptops,2,1090.32,0.0,4.99,Debit Card,Online,Completed
ORD-100959,2024-07-25,North,Wisconsin,NO-01,CUST-01286,Consumer,Home Goods,Kitchenware,5,366.87,0.0,0.0,Gift Card,Online,Completed
ORD-101766,2024-07-25,North,Wisconsin,NO-02,CUST-00472,Corporate,Beauty & Health,Skincare,4,120.0,0.0,0.0,Credit Card,Online,Completed
ORD-100828,2024-07-25,South,Florida,SO-05,CUST-00797,Corporate,Apparel,Kids' Wear,3,25.51,0.25,7.99,Credit Card,Online,Completed
ORD-102534,2024-07-25,East,New Jersey,EA-02,CUST-00855,Home Office,Home Goods,Bedding,5,332.8,0.0,7.99,Credit Card,Online,Completed
ORD-103137,2024-07-25,North,North Dakota,NO-04,CUST-01644,Consumer,Apparel,Men's Wear,2,70.19,0.0,0.0,Gift Card,In-Store,Completed
ORD-105064,2024-07-25,South,Georgia,SO-02,CUST-00186,Corporate,Electronics,Laptops,2,409.04,0.0,7.99,Debit Card,Online,Completed
ORD-101065,2024-07-25,Central,Missouri,CE-03,CUST-00362,Consumer,Electronics,Smartphones,5,534.66,0.0,7.99,Debit Card,Online,Completed
ORD-103044,2024-07-25,West,Washington,WE-04,CUST-01282,Consumer,Books,Educational,3,12.61,0.15,4.99,PayPal,Online,Completed
ORD-103499,2024-07-25,South,Florida,SO-05,CUST-01030,Consumer,Electronics,Laptops,2,504.32,0.0,0.0,Debit Card,In-Store,Completed
ORD-104028,2024-07-25,West,Oregon,WE-03,CUST-00726,Consumer,Sporting Goods,Outdoor Gear,2,395.62,0.1,0.0,Credit Card,In-Store,Completed
ORD-101791,2024-07-25,North,North Dakota,NO-05,CUST-01203,Home Office,Electronics,Cameras,4,536.15,0.0,4.99,Debit Card,Online,Returned
ORD-104921,2024-07-25,Central,Ohio,CE-05,CUST-00533,Home Office,Electronics,Smartphones,5,333.06,0.25,0.0,Debit Card,In-Store,Completed
ORD-105765,2024-07-25,Central,Ohio,CE-03,CUST-00679,Consumer,Apparel,Accessories,3,77.54,0.15,0.0,Gift Card,Online,Completed
ORD-100325,2024-07-25,Central,Ohio,CE-04,CUST-01267,Corporate,Apparel,Footwear,2,59.89,0.0,0.0,Cash,Online,Cancelled
ORD-101471,2024-07-26,East,Massachusetts,EA-01,CUST-01569,Corporate,Apparel,Footwear,2,30.75,0.0,0.0,Debit Card,In-Store,Completed
ORD-103793,2024-07-26,South,Texas,SO-03,CUST-00685,Home Office,Apparel,Kids' Wear,6,69.63,0.15,4.99,Credit Card,Online,Completed
ORD-103706,2024-07-26,North,North Dakota,NO-02,CUST-00775,Consumer,Sporting Goods,Outdoor Gear,2,68.87,0.0,0.0,PayPal,In-Store,Completed
ORD-103116,2024-07-26,West,Oregon,WE-04,CUST-01154,Consumer,Electronics,Smart Home,3,749.89,0.0,0.0,Gift Card,In-Store,Completed
ORD-102668,2024-07-26,West,California,WE-03,CUST-01348,Consumer,Sporting Goods,Outdoor Gear,4,206.91,0.0,4.99,PayPal,Online,Returned
ORD-105196,2024-07-26,North,Minnesota,NO-05,CUST-00935,Consumer,Home Goods,Storage,3,408.59,0.0,0.0,Credit Card,In-Store,Completed
ORD-105435,2024-07-27,West,California,WE-02,CUST-01464,Consumer,Sporting Goods,Footwear,1,86.52,0.0,0.0,PayPal,In-Store,Completed
ORD-102536,2024-07-27,East,New York,EA-02,CUST-00169,Consumer,Books,Children's,3,30.2,0.0,12.99,Debit Card,Online,Completed
ORD-102204,2024-07-27,South,Florida,SO-02,CUST-00996,Consumer,Apparel,Men's Wear,4,150.0,0.05,0.0,Debit Card,Online,Completed
ORD-105071,2024-07-27,South,Texas,SO-03,CUST-00465,Consumer,Apparel,Women's Wear,8,72.32,0.05,0.0,Credit Card,Online,Completed
ORD-100265,2024-07-27,North,Minnesota,NO-02,CUST-01175,Corporate,Home Goods,Bedding,2,208.31,0.25,0.0,PayPal,In-Store,Completed
ORD-104831,2024-07-27,South,Florida,SO-02,CUST-00251,Consumer,Apparel,Kids' Wear,2,47.54,0.0,0.0,Credit Card,Online,Completed
ORD-105650,2024-07-28,West,Oregon,WE-04,CUST-01045,Consumer,Sporting Goods,Cycling,2,203.86,0.0,0.0,PayPal,Online,Completed
ORD-102613,2024-07-28,Central,Illinois,CE-04,CUST-01477,Consumer,Apparel,Footwear,4,32.26,0.0,7.99,Credit Card,Online,Completed
ORD-104645,2024-07-28,West,Oregon,WE-05,CUST-00979,Consumer,Sporting Goods,Footwear,3,59.7,0.0,0.0,Credit Card,Online,Completed
ORD-103578,2024-07-28,North,North Dakota,NO-03,CUST-01550,Corporate,Apparel,Women's Wear,7,52.84,0.0,0.0,Debit Card,Online,Completed
ORD-104728,2024-07-28,West,California,WE-03,CUST-01141,Consumer,Sporting Goods,Footwear,5,175.29,0.0,7.99,Credit Card,Online,Completed
ORD-104485,2024-07-28,North,North Dakota,NO-02,CUST-00725,Consumer,Home Goods,Furniture,3,225.78,0.15,4.99,Credit Card,Online,Completed
ORD-104947,2024-07-28,East,New York,EA-04,CUST-00016,Corporate,Sporting Goods,Cycling,4,230.45,0.2,0.0,Credit Card,In-Store,Completed
ORD-102916,2024-07-28,North,North Dakota,NO-03,CUST-01049,Corporate,Books,Children's,3,16.93,0.05,12.99,Credit Card,Online,Returned
ORD-100723,2024-07-28,West,Washington,WE-03,CUST-01782,Corporate,Apparel,Women's Wear,4,150.0,0.0,0.0,Debit Card,Online,Completed
ORD-104908,2024-07-28,West,Washington,WE-05,CUST-01138,Consumer,Sporting Goods,Cycling,5,322.93,0.0,0.0,PayPal,In-Store,Completed
ORD-103331,2024-07-28,West,Oregon,WE-05,CUST-00604,Consumer,Books,Non-Fiction,3,25.42,0.0,0.0,Gift Card,In-Store,Completed
ORD-105217,2024-07-29,West,California,WE-05,CUST-00631,Consumer,Home Goods,Furniture,3,229.4,0.15,0.0,Debit Card,In-Store,Completed
ORD-101344,2024-07-29,West,California,WE-02,CUST-00367,Corporate,Beauty & Health,Skincare,3,48.89,0.0,0.0,Debit Card,In-Store,Completed
ORD-102230,2024-07-29,North,Minnesota,NO-05,CUST-00139,Home Office,Home Goods,Bedding,5,198.49,0.2,0.0,Credit Card,In-Store,Completed
ORD-103136,2024-07-29,West,California,WE-04,CUST-00503,Corporate,Home Goods,Furniture,4,216.28,0.05,0.0,Credit Card,In-Store,Completed
ORD-101163,2024-07-29,South,Texas,SO-01,CUST-00732,Consumer,Electronics,Smartphones,6,286.9,0.0,0.0,PayPal,In-Store,Completed
ORD-100763,2024-07-30,North,Minnesota,NO-01,CUST-00639,Consumer,Books,Non-Fiction,3,36.83,0.1,0.0,PayPal,Online,Completed
ORD-104928,2024-07-30,Central,Missouri,CE-01,CUST-00656,Consumer,Home Goods,Bedding,6,360.36,0.0,0.0,PayPal,Online,Completed
ORD-102276,2024-07-30,South,Texas,SO-03,CUST-01607,Home Office,Apparel,Men's Wear,3,52.12,0.15,0.0,Gift Card,Online,Completed
ORD-104596,2024-07-31,East,New York,EA-02,CUST-01432,Corporate,Electronics,Smartphones,3,92.99,0.0,0.0,Credit Card,Online,Completed
ORD-100653,2024-07-31,North,North Dakota,NO-01,CUST-00277,Consumer,Home Goods,Furniture,3,168.36,0.0,0.0,PayPal,In-Store,Completed
ORD-101904,2024-07-31,West,Washington,WE-04,CUST-01432,Consumer,Home Goods,Bedding,3,289.98,0.15,0.0,Debit Card,In-Store,Completed
ORD-104083,2024-08-01,North,Wisconsin,NO-04,CUST-01173,Consumer,Apparel,Kids' Wear,3,27.47,0.05,0.0,Credit Card,Online,Completed
ORD-100462,2024-08-01,West,Washington,WE-03,CUST-01502,Consumer,Sporting Goods,Team Sports,5,95.11,0.0,0.0,Gift Card,Online,Completed
ORD-100217,2024-08-01,Central,Ohio,CE-03,CUST-00851,Corporate,Home Goods,Bedding,2,259.2,0.05,0.0,Debit Card,Online,Completed
ORD-100742,2024-08-02,East,New Jersey,EA-04,CUST-01028,Consumer,Home Goods,Furniture,6,437.28,0.1,0.0,Credit Card,Online,Returned
ORD-103207,2024-08-02,Central,Missouri,CE-01,CUST-01774,Consumer,Apparel,Footwear,4,37.37,0.15,0.0,Gift Card,In-Store,Completed
ORD-100619,2024-08-02,West,California,WE-05,CUST-01406,Consumer,Electronics,Laptops,3,348.77,0.0,0.0,PayPal,In-Store,Completed
